,AGREEMENT_RK,TARGET,AGE,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,PERSONAL_INCOME,FL_PRESENCE_FL,OWN_AUTO,FAMILY_INCOME,CREDIT,TERM,FST_PAYMENT,WORK_TIME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
14530,74845509,0,42,1,0,0,3,2,25000.0,0,0,от 20000 до 50000 руб.,6193.0,3,12000.0,36.0,2,2.0
14531,74845519,0,43,1,0,1,2,1,13000.0,0,0,от 20000 до 50000 руб.,18750.0,8,0.0,300.0,3,3.0
14532,74845666,0,47,1,0,1,1,0,20000.0,0,0,свыше 50000 руб.,41498.0,12,0.0,24.0,3,2.0
14533,74845854,0,50,1,0,1,1,0,28000.0,1,0,от 20000 до 50000 руб.,60000.0,12,34698.2,19.0,2,1.0
14534,74845983,1,22,1,0,1,0,0,17000.0,0,0,от 20000 до 50000 руб.,21197.0,10,2400.0,36.0,2,1.0
14535,74846318,0,31,1,0,0,1,1,25000.0,1,1,от 20000 до 50000 руб.,24490.0,6,10000.0,60.0,3,2.0
14536,74846385,0,54,1,0,1,2,1,25000.0,1,0,от 20000 до 50000 руб.,20132.0,12,2240.0,244.0,3,2.0
14537,74846393,0,37,1,0,0,1,1,40000.0,0,0,от 20000 до 50000 руб.,13005.0,6,1445.0,26.0,1,0.0
14538,74940232,0,31,1,0,1,1,1,7500.0,0,0,от 5000 до 10000 руб.,10000.0,6,2100.0,3.0,2,2.0
14539,74940407,0,35,1,0,1,3,2,10000.0,0,0,от 20000 до 50000 руб.,8830.0,6,3000.0,192.0,2,1.0
14540,74940695,0,48,1,0,0,0,0,15000.0,0,0,от 20000 до 50000 руб.,3869.0,6,430.0,240.0,1,1.0
14541,74940713,0,37,1,0,1,2,1,12000.0,1,0,от 10000 до 20000 руб.,4490.0,3,8000.0,24.0,1,1.0
14542,74940766,0,28,1,0,1,0,0,35000.0,1,1,от 20000 до 50000 руб.,30418.0,24,0.0,48.0,2,1.0
14543,74940831,0,41,1,0,0,0,0,18000.0,1,0,от 10000 до 20000 руб.,5090.0,3,5000.0,60.0,1,1.0
14544,74941057,0,41,1,0,1,2,2,7000.0,0,0,от 5000 до 10000 руб.,4360.0,3,500.0,9.0,1,1.0
14545,74941091,0,53,1,0,1,2,0,9000.0,0,0,от 10000 до 20000 руб.,11580.0,12,1300.0,384.0,2,2.0
14546,74941192,0,22,0,1,1,0,0,18000.0,0,0,от 10000 до 20000 руб.,24717.0,10,6000.0,,1,1.0
14547,74941508,0,28,1,0,0,1,1,17000.0,0,0,от 20000 до 50000 руб.,8100.0,4,1450.0,24.0,2,2.0
14548,74941618,0,26,1,0,1,0,0,16000.0,0,0,от 10000 до 20000 руб.,13580.0,12,1509.0,72.0,2,1.0
14549,74941637,0,34,1,0,0,2,2,15000.0,0,0,от 10000 до 20000 руб.,4400.0,3,500.0,14.0,3,3.0
14550,74941654,0,34,1,0,0,2,2,30000.0,1,1,от 20000 до 50000 руб.,14031.0,3,1559.0,84.0,1,1.0
14551,74941655,0,31,1,0,0,1,1,12500.0,0,0,от 10000 до 20000 руб.,13321.0,12,5000.0,24.0,2,2.0
14552,74941761,0,54,1,0,0,2,0,25000.0,0,1,от 20000 до 50000 руб.,12443.0,3,10147.0,312.0,1,1.0
14553,74942130,0,47,1,0,1,2,2,15000.0,1,0,от 20000 до 50000 руб.,3890.0,3,1000.0,200.0,1,1.0
14554,74942137,0,22,1,0,1,0,0,13000.0,0,0,от 10000 до 20000 руб.,9590.0,6,1000.0,12.0,2,1.0
14555,74942171,0,31,1,0,0,1,1,25000.0,0,1,от 20000 до 50000 руб.,6990.0,3,1000.0,132.0,5,5.0
14556,74942177,0,50,1,0,0,0,0,15000.0,0,0,от 10000 до 20000 руб.,9620.0,6,4200.0,72.0,3,2.0
14557,74942401,0,36,1,0,1,2,2,17000.0,1,0,от 20000 до 50000 руб.,5000.0,3,1629.0,48.0,1,1.0
14558,74942485,0,30,1,0,1,1,1,15000.0,0,1,от 10000 до 20000 руб.,10540.0,6,2700.0,30.0,1,1.0
14559,74942532,0,46,1,0,1,2,0,7500.0,0,0,от 10000 до 20000 руб.,9990.0,3,5000.0,24.0,1,1.0
14560,74942542,0,43,1,0,1,2,2,4360.0,0,0,от 10000 до 20000 руб.,13150.0,10,1500.0,108.0,2,2.0
14561,74942722,0,45,1,0,0,1,0,11000.0,1,0,от 10000 до 20000 руб.,7300.0,3,2000.0,60.0,1,1.0
14562,74942793,0,31,1,0,1,2,0,10000.0,0,0,от 20000 до 50000 руб.,5990.0,3,2000.0,36.0,1,1.0
14563,74943208,0,33,1,0,1,2,2,20000.0,1,0,от 20000 до 50000 руб.,50020.0,12,6000.0,132.0,2,1.0
14564,74943440,0,31,1,0,0,2,2,11000.0,0,1,от 10000 до 20000 руб.,8792.0,10,2198.0,24.0,2,2.0
14565,74943701,0,29,1,0,1,1,1,10000.0,1,0,от 20000 до 50000 руб.,17170.0,10,2000.0,120.0,3,2.0
14566,74943759,0,60,1,0,0,0,0,9000.0,0,1,от 20000 до 50000 руб.,18100.0,6,5000.0,516.0,2,2.0
14567,74943888,0,33,1,0,1,1,1,20000.0,0,0,от 20000 до 50000 руб.,33920.0,9,10000.0,42.0,2,2.0
14568,74944653,0,33,1,0,0,2,2,12000.0,1,0,от 10000 до 20000 руб.,7950.0,5,4000.0,156.0,1,1.0
14569,74944654,0,40,1,0,1,2,0,8000.0,1,0,от 10000 до 20000 руб.,8800.0,6,2000.0,84.0,2,2.0
14570,74945548,0,45,1,0,1,2,1,18500.0,1,0,от 20000 до 50000 руб.,13000.0,6,10000.0,132.0,2,1.0
14571,74945814,0,65,0,1,1,2,0,6700.0,0,0,от 10000 до 20000 руб.,12700.0,6,5000.0,,1,1.0
14572,74946033,1,65,1,1,1,1,0,13000.0,0,0,от 10000 до 20000 руб.,19966.0,12,2220.0,48.0,2,1.0
14573,74946142,1,59,1,0,1,1,0,11500.0,1,0,от 10000 до 20000 руб.,9490.0,9,9000.0,67.0,5,4.0
14574,74946281,1,39,1,0,0,1,1,20000.0,0,0,от 20000 до 50000 руб.,3730.0,6,660.0,60.0,1,1.0
14575,74946413,0,35,1,0,0,0,0,30000.0,1,0,от 20000 до 50000 руб.,15350.0,3,12000.0,96.0,1,1.0
14576,74946903,0,47,1,0,1,2,0,25000.0,0,0,от 20000 до 50000 руб.,9000.0,10,2690.0,100.0,1,1.0
14577,74947406,0,27,1,0,0,0,0,12000.0,0,0,от 10000 до 20000 руб.,3385.0,6,3385.0,48.0,1,1.0
14578,74947649,0,54,1,0,1,0,0,15000.0,1,0,от 20000 до 50000 руб.,11240.0,3,10000.0,156.0,2,2.0
14579,74948122,1,32,1,0,1,1,1,7000.0,1,0,от 10000 до 20000 руб.,7290.0,12,1000.0,12.0,2,1.0
14580,74948856,0,36,1,0,1,2,2,8000.0,0,0,от 20000 до 50000 руб.,17800.0,6,20000.0,144.0,2,2.0
14581,74949236,1,54,1,0,0,3,0,4330.0,0,0,от 5000 до 10000 руб.,3032.0,3,1000.0,2.0,1,1.0
14582,74949668,0,59,1,0,0,3,0,10000.0,0,0,от 10000 до 20000 руб.,2048.0,3,2000.0,30.0,1,1.0
14583,74950019,0,25,1,0,0,1,1,45000.0,0,1,свыше 50000 руб.,14230.0,6,1790.0,36.0,4,4.0
14584,74950082,0,46,1,0,1,2,0,10000.0,0,0,от 10000 до 20000 руб.,31502.0,12,7000.0,324.0,4,4.0
14585,74951445,1,47,1,0,1,2,0,9000.0,1,0,от 10000 до 20000 руб.,22400.0,9,2530.0,85.0,7,6.0
14586,74951451,0,53,1,0,1,0,0,15000.0,0,0,от 20000 до 50000 руб.,16650.0,12,5000.0,180.0,2,1.0
14587,74951605,0,54,1,0,0,2,0,5000.0,1,0,от 5000 до 10000 руб.,10990.0,6,0.0,240.0,2,1.0
14588,74951857,0,47,1,0,1,1,1,18000.0,0,0,от 10000 до 20000 руб.,13965.0,3,1555.0,13.0,3,3.0
14589,74951912,0,33,1,0,0,0,0,23800.0,0,0,от 20000 до 50000 руб.,3152.0,6,238.0,10.0,5,3.0
14590,74951921,0,39,1,0,1,0,0,20000.0,0,0,от 20000 до 50000 руб.,18500.0,6,5000.0,96.0,1,1.0
14591,74952178,0,29,1,0,1,0,0,25000.0,0,0,от 20000 до 50000 руб.,7313.0,3,850.0,42.0,2,2.0
14592,74952216,0,44,1,0,1,0,0,6500.0,0,1,от 10000 до 20000 руб.,8650.0,6,6000.0,264.0,2,2.0
14593,74952294,0,24,1,0,0,0,0,20000.0,0,1,от 20000 до 50000 руб.,21800.0,9,4000.0,60.0,2,2.0
14594,74952929,0,36,1,0,0,2,2,10000.0,1,1,свыше 50000 руб.,10268.0,3,7520.0,48.0,2,2.0
14595,74953277,0,36,1,0,0,1,1,10000.0,1,0,от 20000 до 50000 руб.,10870.0,6,4000.0,6.0,2,2.0
14596,74953343,0,45,1,0,1,2,0,7000.0,1,0,от 5000 до 10000 руб.,5700.0,6,1000.0,24.0,2,2.0
14597,74953399,0,37,1,0,1,1,1,14000.0,0,0,от 20000 до 50000 руб.,35450.0,12,5000.0,168.0,4,3.0
14598,74953464,0,54,1,0,1,0,0,13000.0,0,0,от 20000 до 50000 руб.,12542.0,10,1400.0,48.0,2,1.0
14599,74953773,0,22,1,0,1,0,0,12000.0,1,0,от 10000 до 20000 руб.,18171.0,6,2019.0,3.0,2,1.0
14600,74953918,0,37,1,0,0,1,1,7000.0,0,1,от 10000 до 20000 руб.,9749.0,3,0.0,132.0,2,2.0
14601,74954289,0,57,0,1,1,0,0,6000.0,0,0,от 5000 до 10000 руб.,6820.0,6,3500.0,,1,1.0
14602,74954438,0,23,1,0,1,0,0,12000.0,0,0,от 10000 до 20000 руб.,13324.0,10,1500.0,36.0,3,2.0
14603,74954600,0,27,1,0,1,1,1,15000.0,1,0,от 10000 до 20000 руб.,4760.0,3,0.0,36.0,4,3.0
14604,74954608,0,35,1,0,1,2,2,15000.0,1,0,от 20000 до 50000 руб.,3555.0,3,395.0,24.0,1,1.0
14605,74955409,0,64,0,1,1,0,0,8000.0,1,0,от 10000 до 20000 руб.,22320.0,12,4000.0,,2,2.0
14606,74955650,0,34,1,0,1,0,0,17000.0,0,0,от 10000 до 20000 руб.,16420.0,12,0.0,60.0,4,3.0
14607,74955660,0,53,1,1,1,2,0,15000.0,1,0,от 10000 до 20000 руб.,20000.0,6,3650.0,324.0,2,1.0
14608,74955947,0,32,1,0,0,2,2,10000.0,1,0,от 10000 до 20000 руб.,13990.0,12,2500.0,120.0,2,1.0
14609,74956076,0,37,1,0,1,1,1,30000.0,1,0,от 20000 до 50000 руб.,10398.0,3,15000.0,10.0,1,1.0
14610,74956268,0,37,1,0,1,1,3,20000.0,0,0,от 20000 до 50000 руб.,4299.0,6,1000.0,216.0,4,2.0
14611,74956680,0,41,1,0,0,2,0,20000.0,0,0,от 20000 до 50000 руб.,9551.0,3,1685.0,6.0,1,1.0
14612,74956925,0,37,1,0,0,2,1,20000.0,0,1,от 20000 до 50000 руб.,25146.0,10,6000.0,30.0,3,2.0
14613,74956931,0,53,1,0,1,0,0,7000.0,0,0,от 5000 до 10000 руб.,6190.0,3,1000.0,180.0,3,3.0
14614,74956944,0,49,1,0,1,2,2,8500.0,0,1,от 10000 до 20000 руб.,9970.0,6,2000.0,144.0,2,1.0
14615,74957212,0,52,1,0,0,1,2,14500.0,0,1,от 10000 до 20000 руб.,13815.0,12,1535.0,168.0,3,2.0
14616,74957218,0,37,1,0,1,3,3,24000.0,1,0,от 20000 до 50000 руб.,18693.0,10,3299.0,15.0,1,1.0
14617,74957327,0,39,1,0,0,0,0,8000.0,1,0,от 5000 до 10000 руб.,12908.0,12,0.0,25.0,3,2.0
14618,74957443,0,53,1,0,0,3,1,13000.0,0,0,от 10000 до 20000 руб.,18000.0,8,3194.0,84.0,1,1.0
14619,74957512,0,59,1,0,1,0,0,10000.0,0,0,от 10000 до 20000 руб.,9270.0,10,1030.0,60.0,4,4.0
14620,74957537,0,51,1,0,0,2,2,9000.0,1,0,от 10000 до 20000 руб.,7170.0,9,1269.0,30.0,4,2.0
14621,74957649,0,43,1,0,1,0,0,8000.0,1,0,от 5000 до 10000 руб.,12132.0,10,1400.0,48.0,6,6.0
14622,74957973,0,47,1,0,1,1,0,10000.0,0,0,от 20000 до 50000 руб.,8870.0,12,3000.0,24.0,2,2.0
14623,74958027,0,51,1,0,1,5,0,10000.0,0,0,от 10000 до 20000 руб.,15624.0,6,1876.0,192.0,5,4.0
14624,74958083,0,40,1,0,0,0,0,20000.0,0,0,от 20000 до 50000 руб.,22750.0,10,2550.0,36.0,3,2.0
14625,74958242,0,43,1,0,1,2,2,6000.0,0,0,от 10000 до 20000 руб.,6890.0,3,2000.0,60.0,1,1.0
14626,74958250,0,29,1,0,1,0,0,13000.0,0,0,от 10000 до 20000 руб.,13745.0,6,0.0,36.0,4,3.0
14627,74958363,0,61,0,1,1,0,0,6000.0,1,0,от 10000 до 20000 руб.,6000.0,3,3950.0,,3,3.0
14628,74958503,0,28,1,0,0,0,0,21000.0,0,1,от 20000 до 50000 руб.,20000.0,12,3000.0,18.0,3,2.0
14629,74958724,0,50,1,0,1,1,0,15000.0,1,0,от 20000 до 50000 руб.,3500.0,3,1500.0,36.0,2,2.0
14630,74958784,0,25,1,0,0,0,0,10000.0,1,0,от 5000 до 10000 руб.,10290.0,12,1200.0,60.0,2,1.0
14631,74958945,0,53,0,1,0,0,0,8350.0,0,0,от 5000 до 10000 руб.,4150.0,3,1500.0,,1,1.0
14632,74958953,0,48,1,0,1,1,0,20000.0,0,0,свыше 50000 руб.,25330.0,6,3000.0,324.0,1,1.0
14633,74959021,1,22,1,0,1,0,0,18000.0,0,0,от 20000 до 50000 руб.,20009.0,12,1000.0,48.0,2,1.0
14634,74959022,0,24,1,0,1,1,1,12000.0,0,0,свыше 50000 руб.,17770.0,6,2000.0,30.0,2,1.0
14635,74959094,1,38,1,0,1,2,2,18000.0,0,0,от 10000 до 20000 руб.,20242.0,8,2250.0,70.0,4,3.0
14636,74959193,0,48,1,0,0,0,0,15000.0,0,0,от 10000 до 20000 руб.,51000.0,12,15000.0,120.0,4,4.0
14637,74959334,0,50,0,1,1,0,0,14000.0,0,0,от 20000 до 50000 руб.,33900.0,12,5000.0,,2,1.0
14638,74959438,1,41,1,0,0,0,0,9500.0,1,0,от 5000 до 10000 руб.,5770.0,9,1020.0,7.0,1,1.0
14639,74959538,0,35,1,0,1,1,1,9000.0,0,0,от 5000 до 10000 руб.,7495.0,6,7495.0,22.0,1,1.0
14640,74959558,0,30,1,0,1,0,0,16000.0,0,1,свыше 50000 руб.,98644.0,36,49356.0,24.0,4,3.0
14641,74959562,0,45,1,0,0,0,0,24000.0,0,1,от 20000 до 50000 руб.,12990.0,10,5000.0,40.0,2,2.0
14642,74959591,0,39,1,0,1,2,1,4300.0,0,0,от 10000 до 20000 руб.,17999.0,10,2000.0,78.0,2,2.0
14643,74959674,0,29,1,0,1,1,1,20000.0,0,0,от 20000 до 50000 руб.,2999.0,3,3600.0,8.0,1,1.0
14644,74959735,0,27,1,0,0,1,1,15000.0,0,1,от 20000 до 50000 руб.,17609.0,12,10000.0,60.0,4,2.0
14645,74959832,0,45,1,0,1,1,1,20000.0,1,0,от 20000 до 50000 руб.,7047.0,5,783.0,234.0,4,3.0
14646,74959913,0,55,1,0,0,3,0,11000.0,0,0,от 10000 до 20000 руб.,11300.0,6,2000.0,312.0,1,1.0
14647,74960003,0,25,1,0,0,2,0,16000.0,0,0,от 20000 до 50000 руб.,23124.0,12,4500.0,60.0,2,2.0
14648,74960361,0,30,1,0,1,1,1,10000.0,0,0,от 10000 до 20000 руб.,7999.0,4,1000.0,48.0,3,3.0
14649,74960493,0,25,1,0,0,0,0,13000.0,0,0,от 20000 до 50000 руб.,5000.0,3,2000.0,36.0,3,3.0
14650,74960630,0,51,0,1,0,0,0,8600.0,0,0,от 10000 до 20000 руб.,6490.0,12,730.0,,1,1.0
14651,74960799,1,52,1,1,1,0,0,25000.0,1,0,от 20000 до 50000 руб.,29699.0,10,3300.0,40.0,3,2.0
14652,74960814,0,29,1,0,0,0,0,24000.0,0,0,от 20000 до 50000 руб.,17599.0,3,5000.0,48.0,2,2.0
14653,74960874,0,40,1,0,0,1,0,15000.0,0,1,от 20000 до 50000 руб.,30000.0,6,20000.0,38.0,3,2.0
14654,74961042,0,31,1,0,0,1,1,11000.0,0,0,от 10000 до 20000 руб.,3128.0,3,552.0,36.0,2,2.0
14655,74961049,0,37,1,0,1,1,1,20000.0,0,0,от 20000 до 50000 руб.,27000.0,7,3000.0,63.0,3,3.0
14656,74961109,0,53,1,0,0,2,0,17000.0,1,1,от 10000 до 20000 руб.,14000.0,6,2000.0,79.0,4,3.0
14657,74961123,0,37,1,0,0,1,1,15000.0,1,1,от 10000 до 20000 руб.,11999.0,6,10000.0,96.0,3,3.0
14658,74961125,0,56,0,1,1,2,0,7300.0,1,0,от 20000 до 50000 руб.,12500.0,4,2000.0,,2,1.0
14659,74961218,0,26,1,0,0,0,0,12500.0,0,0,от 10000 до 20000 руб.,6020.0,12,780.0,48.0,3,2.0
14660,74961266,0,31,1,0,0,0,0,14000.0,0,0,от 10000 до 20000 руб.,16190.0,6,1800.0,9.0,1,1.0
14661,74961308,0,54,1,0,1,2,0,7500.0,0,0,от 10000 до 20000 руб.,5600.0,6,1500.0,60.0,3,3.0
14662,74961399,0,32,1,0,0,2,2,9000.0,0,0,от 10000 до 20000 руб.,21450.0,10,2500.0,36.0,1,1.0
14663,74961410,0,27,1,0,1,1,1,15000.0,1,0,от 20000 до 50000 руб.,29900.0,12,2000.0,36.0,2,1.0
14664,74961969,0,37,1,0,0,1,2,45000.0,1,0,от 20000 до 50000 руб.,3528.0,4,392.0,84.0,2,2.0
14665,74962092,0,49,1,0,1,0,0,10000.0,1,0,от 10000 до 20000 руб.,10274.0,6,2000.0,42.0,2,2.0
14666,74962105,0,58,1,1,1,2,0,5200.0,0,0,от 5000 до 10000 руб.,3500.0,5,400.0,144.0,2,2.0
14667,74962252,0,56,1,1,1,0,0,30000.0,1,0,от 20000 до 50000 руб.,27900.0,3,10000.0,456.0,1,1.0
14668,74962320,0,52,1,1,1,1,0,16000.0,0,0,от 20000 до 50000 руб.,3294.0,3,366.0,228.0,2,1.0
14669,74962343,0,52,1,0,1,2,0,13000.0,0,0,от 10000 до 20000 руб.,16250.0,12,3000.0,102.0,2,1.0
14670,74962556,0,32,1,0,1,1,1,10000.0,0,0,от 10000 до 20000 руб.,3561.0,3,629.0,60.0,1,1.0
14671,74962635,0,32,1,0,0,2,2,18000.0,0,0,от 20000 до 50000 руб.,20670.0,10,7500.0,35.0,2,1.0
14672,74962668,0,62,0,1,1,2,0,7000.0,0,0,от 5000 до 10000 руб.,3750.0,6,2000.0,,2,2.0
14673,74962773,0,44,1,0,1,0,0,12000.0,0,0,от 20000 до 50000 руб.,3639.0,4,400.0,60.0,2,2.0
14674,74962875,0,55,0,1,0,0,0,7000.0,0,0,от 20000 до 50000 руб.,16998.0,4,2000.0,,1,1.0
14675,74982122,0,37,1,0,0,3,3,20000.0,0,0,от 10000 до 20000 руб.,20990.0,6,5000.0,192.0,3,3.0
14676,74982312,0,46,1,0,1,0,0,12650.0,0,1,от 20000 до 50000 руб.,25080.0,12,0.0,49.0,2,1.0
14677,74982500,0,28,1,0,0,0,0,16000.0,0,0,от 10000 до 20000 руб.,24480.0,6,6000.0,16.0,1,1.0
14678,74982875,0,32,1,0,0,2,2,23000.0,0,0,от 20000 до 50000 руб.,23351.0,7,9639.0,43.0,5,5.0
14679,74982906,0,36,1,0,0,2,2,8000.0,1,0,от 10000 до 20000 руб.,4380.0,6,3000.0,180.0,2,2.0
14680,74983003,0,43,1,0,1,1,1,17000.0,1,0,от 10000 до 20000 руб.,12854.0,6,10000.0,60.0,3,3.0
14681,74983186,0,37,1,0,1,2,2,6000.0,0,0,от 10000 до 20000 руб.,28800.0,12,13790.0,132.0,3,2.0
14682,74983285,0,37,1,0,1,0,0,8000.0,0,0,от 5000 до 10000 руб.,10290.0,3,3000.0,9.0,1,1.0
14683,74983546,0,48,1,0,0,1,1,8000.0,0,1,от 10000 до 20000 руб.,5900.0,3,700.0,36.0,3,3.0
14684,74983758,0,24,1,0,1,0,0,8000.0,0,0,от 5000 до 10000 руб.,4542.0,3,1000.0,30.0,1,1.0
14685,74983886,0,31,1,0,1,0,0,24000.0,0,0,от 20000 до 50000 руб.,18890.0,10,2100.0,24.0,1,0.0
14686,74983936,0,26,1,0,0,1,1,27000.0,0,0,от 20000 до 50000 руб.,27000.0,18,6000.0,22.0,4,3.0
14687,74983973,0,35,1,0,0,2,2,30000.0,1,0,от 20000 до 50000 руб.,11297.0,10,1255.41,36.0,1,1.0
14688,74984072,0,52,1,0,1,0,0,15000.0,1,0,от 10000 до 20000 руб.,12251.0,6,12251.0,204.0,1,0.0
14689,74984249,0,59,0,1,0,0,0,12000.0,0,0,от 10000 до 20000 руб.,19187.0,6,2132.0,,1,1.0
14690,74984316,0,39,1,0,0,2,2,17500.0,1,1,от 20000 до 50000 руб.,16977.0,6,8120.0,180.0,2,1.0
14691,74984325,0,40,1,0,1,3,2,20000.0,1,0,от 20000 до 50000 руб.,28666.0,7,5000.0,216.0,2,1.0
14692,74984382,0,31,1,0,0,1,1,15000.0,0,0,от 10000 до 20000 руб.,8950.0,3,1600.0,62.0,2,1.0
14693,74984593,0,54,1,0,0,3,0,15000.0,0,0,от 20000 до 50000 руб.,45297.0,12,5033.0,216.0,1,0.0
14694,74984748,0,48,1,0,1,2,0,7000.0,1,0,от 10000 до 20000 руб.,15500.0,12,1800.0,348.0,1,1.0
14695,74984770,0,29,1,0,0,0,0,8000.0,0,0,от 10000 до 20000 руб.,3173.0,4,1000.0,72.0,1,1.0
14696,74984880,0,37,1,0,1,1,1,16000.0,1,0,от 10000 до 20000 руб.,19430.0,6,19430.0,36.0,1,1.0
14697,74984932,0,27,1,0,1,2,2,12000.0,0,1,от 20000 до 50000 руб.,31190.0,10,4000.0,6.0,3,2.0
14698,74985025,0,35,1,0,1,2,2,8000.0,0,0,от 10000 до 20000 руб.,7515.0,3,3300.0,24.0,1,1.0
14699,74985224,1,28,1,0,1,1,1,18000.0,0,1,от 20000 до 50000 руб.,40499.0,12,4500.0,24.0,1,0.0
14700,74985378,0,46,1,0,0,3,1,20000.0,0,0,от 20000 до 50000 руб.,26900.0,6,3500.0,36.0,2,1.0
14701,74986062,0,51,1,1,1,2,0,6500.0,0,0,от 10000 до 20000 руб.,3100.0,3,3000.0,60.0,2,2.0
14702,74986298,0,59,0,1,0,1,0,10500.0,1,0,от 10000 до 20000 руб.,19890.0,12,3510.0,,3,3.0
14703,74986373,0,40,1,0,1,1,0,7500.0,0,0,от 20000 до 50000 руб.,14385.0,3,14385.0,42.0,1,1.0
14704,74986378,0,33,1,0,1,2,2,11000.0,1,0,от 10000 до 20000 руб.,6190.0,6,0.0,8.0,1,1.0
14705,74986396,0,46,1,0,1,1,1,7000.0,1,0,от 5000 до 10000 руб.,4291.0,3,5000.0,36.0,1,1.0
14706,74986716,0,37,1,0,1,2,3,17000.0,0,0,от 20000 до 50000 руб.,58541.0,18,25089.0,60.0,1,0.0
14707,74986795,0,36,1,0,1,0,0,8000.0,1,0,от 5000 до 10000 руб.,3731.0,3,500.0,48.0,1,1.0
14708,74986912,0,30,1,0,1,1,1,15000.0,0,0,от 20000 до 50000 руб.,12090.0,3,9700.0,60.0,2,2.0
14709,74986993,1,31,1,0,0,2,2,11000.0,1,0,от 20000 до 50000 руб.,4930.0,6,900.0,36.0,16,16.0
14710,74987289,1,38,1,0,1,4,0,17000.0,0,0,от 10000 до 20000 руб.,8600.0,3,1000.0,120.0,2,2.0
14711,74987370,0,24,1,0,1,0,0,6000.0,0,0,от 10000 до 20000 руб.,5910.0,6,660.0,36.0,2,1.0
14712,74987405,0,27,1,0,1,0,0,15000.0,0,0,от 10000 до 20000 руб.,21349.0,12,2400.0,72.0,2,1.0
14713,74987771,0,63,1,1,1,0,0,7000.0,1,0,от 5000 до 10000 руб.,11093.0,10,1300.0,60.0,4,3.0
14714,74987806,1,29,1,0,1,2,2,10000.0,0,0,от 10000 до 20000 руб.,5200.0,3,2000.0,36.0,1,1.0
14715,74987865,1,44,1,0,1,2,2,10000.0,0,0,от 10000 до 20000 руб.,23711.0,12,4184.0,120.0,1,1.0
14716,74987954,0,26,1,0,0,1,1,20000.0,0,0,от 20000 до 50000 руб.,32508.2,12,4000.0,88.0,2,1.0
14717,74988296,0,37,1,0,0,2,3,20000.0,0,0,от 10000 до 20000 руб.,12843.0,12,0.0,36.0,2,2.0
14718,74988485,0,28,1,0,1,0,0,17000.0,0,0,от 20000 до 50000 руб.,8000.0,3,3590.0,14.0,1,1.0
14719,74988692,0,52,1,1,0,2,0,24000.0,1,0,от 20000 до 50000 руб.,60300.0,12,16515.0,204.0,1,1.0
14720,74988713,0,25,1,0,0,2,2,15000.0,0,1,от 20000 до 50000 руб.,8286.0,7,1000.0,36.0,3,3.0
14721,74988727,0,41,1,0,1,2,2,25000.0,1,0,от 20000 до 50000 руб.,8421.0,3,3609.0,48.0,1,1.0
14722,74988917,0,43,1,0,0,2,0,20000.0,1,1,от 20000 до 50000 руб.,14144.0,3,10000.0,12.0,2,2.0
14723,74989053,0,35,1,0,1,2,2,12000.0,0,0,от 20000 до 50000 руб.,15090.0,3,4000.0,18.0,1,1.0
14724,74989360,0,29,1,0,1,1,1,20000.0,1,0,от 10000 до 20000 руб.,30000.0,12,4647.0,40.0,3,3.0
14725,74989962,0,27,1,0,1,1,1,8000.0,1,0,от 20000 до 50000 руб.,16745.0,10,2955.0,24.0,1,1.0
14726,74990254,0,24,1,0,1,0,0,20000.0,0,0,от 10000 до 20000 руб.,21990.0,12,0.0,24.0,1,0.0
14727,74990323,0,34,1,0,1,2,2,6000.0,0,1,от 5000 до 10000 руб.,6000.0,6,1640.0,108.0,2,2.0
14728,74990434,0,58,0,1,1,2,0,7000.0,0,0,от 10000 до 20000 руб.,4990.0,3,7000.0,,1,1.0
14729,74990756,0,48,1,0,1,0,0,15000.0,0,0,от 20000 до 50000 руб.,14453.0,8,2437.0,120.0,2,1.0
14730,74990806,0,28,1,0,1,1,1,10000.0,0,0,от 20000 до 50000 руб.,3730.0,6,2000.0,56.0,4,3.0
14731,74990944,0,61,1,1,1,1,0,12000.0,1,0,от 10000 до 20000 руб.,16880.0,12,3000.0,84.0,2,2.0
14732,74991053,0,56,0,1,1,0,0,8000.0,0,0,от 5000 до 10000 руб.,14990.0,12,5000.0,,2,1.0
14733,74991328,0,42,1,0,1,3,3,9000.0,1,0,от 10000 до 20000 руб.,4911.0,5,260.0,144.0,2,2.0
14734,74991333,0,38,1,0,1,2,2,6000.0,0,0,от 10000 до 20000 руб.,18500.0,10,4000.0,180.0,3,3.0
14735,74991369,0,54,1,0,0,2,0,12500.0,0,0,от 20000 до 50000 руб.,27980.0,12,0.0,216.0,1,0.0
14736,74991485,0,34,1,0,1,0,0,15000.0,1,0,от 20000 до 50000 руб.,14441.0,8,2549.0,27.0,2,2.0
14737,74991590,0,60,1,0,0,1,0,15000.0,0,0,от 20000 до 50000 руб.,8694.0,12,970.0,516.0,2,1.0
14738,74991684,0,31,1,0,1,1,1,15000.0,0,0,от 20000 до 50000 руб.,29500.0,24,5000.0,90.0,6,4.0
14739,74991796,0,56,1,0,0,0,0,18000.0,1,0,от 20000 до 50000 руб.,11980.0,6,5000.0,79.0,5,5.0
